ASASSN_id,distance,distance_low,distance_high,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name
85900783267,2596,2512,2664,11.902,0.025,11.695,0.021,-0.213,-0.141,-0.269,0.043,0.043,0.043,0.019,0.019,0.019,RRL_ab,NA,RRAB,285.20004,+50.09189,AW Dra
584116107073,6768,5580,8002,14.340,0.022,14.172,0.064,+0.029,+0.448,-0.335,0.159,0.159,0.159,0.068,0.068,0.068,RRL_c,NA,RRC,285.20654,-24.72752,PS1-3PI J190049.56-244339.0
231928971302,7741,6364,9586,14.784,0.033,14.277,0.083,-0.045,+0.380,-0.509,0.385,0.385,0.385,0.165,0.165,0.165,RRL_ab,NA,RRAB,285.20714,+22.58314,ASASSN-V J190049.71+223459.2
661428652829,4015,3609,4755,13.079,0.029,12.749,0.034,-0.149,+0.082,-0.517,0.210,0.210,0.210,0.090,0.090,0.090,RRL_ab,NA,RRAB,285.20917,-7.27069,NSV 11643
472446830448,4570,4155,5188,12.931,0.026,12.718,0.033,-0.448,-0.241,-0.723,0.079,0.079,0.079,0.034,0.034,0.034,RRL_c,NA,RRC,285.21306,-33.88880,ASASSN-V J190051.08-335319.9
420907385570,4785,4251,5397,13.611,0.023,13.271,0.038,+0.125,+0.382,-0.137,0.087,0.087,0.087,0.037,0.037,0.037,RRL_ab,NA,RRAB,285.21329,-40.34042,DD CrA
661428908060,14537,11288,18574,14.984,0.039,14.910,0.149,-0.886,-0.337,-1.419,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,285.21490,+47.62410,ASASSN-V J190051.58+473726.8
369368020961,798,772,825,11.510,0.023,11.135,0.023,+1.848,+1.920,+1.776,0.152,0.152,0.152,0.065,0.065,0.065,DSCT,NA,RRC,285.22269,-25.75378,ASASSN-V J190053.45-254513.6
661428476242,6410,5211,7577,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.174,0.174,0.174,0.074,0.074,0.074,NonVar,NA,RRAB,285.22310,-24.12544,PS1-3PI J190053.54-240731.5
661428592046,6944,5994,8602,14.220,0.044,13.799,0.053,-0.162,+0.157,-0.627,0.174,0.174,0.174,0.074,0.074,0.074,RRL_ab,NA,RRAB,285.22659,-19.37824,ASASSN-V J190054.38-192241.7
661428751677,1879,1809,1944,12.651,0.024,12.195,0.026,+1.096,+1.185,+1.016,0.185,0.179,0.192,0.079,0.077,0.082,RRL_c,NA,RR,285.22944,+13.12475,WISE J190055.0+130729
188978999469,12430,9211,15163,14.895,0.043,14.457,0.074,-0.656,-0.006,-1.088,0.079,0.079,0.079,0.034,0.034,0.034,RRL_ab,NA,RRAB/BL:,285.23296,+26.33864,V0409 Lyr
395137989400,6084,4817,7526,14.553,0.032,14.173,0.072,+0.473,+0.980,+0.011,0.159,0.159,0.159,0.068,0.068,0.068,RRL_ab,NA,RRAB,285.23321,-32.78158,NSV 11634
661428774320,3843,3450,4278,13.696,0.027,13.357,0.040,+0.502,+0.736,+0.269,0.271,0.271,0.271,0.116,0.116,0.116,RRL_ab,NA,RRC,285.23406,+18.67771,PS1-3PI J190056.17+184039.7
523986747877,1443,1400,1484,11.182,0.023,11.052,0.019,+0.329,+0.394,+0.268,0.057,0.057,0.057,0.024,0.024,0.025,RRL_e,NA,RRC|BCEP|DSCT,285.24313,-36.03881,ASAS J190058-3602.3
661427581420,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.064,0.064,0.064,0.027,0.027,0.027,RRL_ab,NA,RRAB,285.24468,-62.45936,SSS_J190058.7-622734
68719656508,1599,1575,1624,10.848,0.022,10.605,0.014,-0.207,-0.174,-0.241,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB/BL,285.24483,+48.74511,V0417 Dra
549755868151,8229,6924,9822,14.695,0.032,14.406,0.075,+0.001,+0.376,-0.383,0.117,0.117,0.117,0.050,0.050,0.050,RRL_ab,NA,RRAB,285.24583,-38.15928,DE CrA
8590251770,11160,9440,14033,14.833,0.037,14.669,0.105,-0.448,-0.085,-0.946,0.043,0.043,0.043,0.019,0.019,0.019,RRL_ab,NA,RRAB,285.24693,+35.89140,ASASSN-V J190059.27+355329.3
652835675797,7943,6809,9851,14.484,0.036,14.224,0.073,-0.084,+0.251,-0.551,0.068,0.068,0.068,0.029,0.029,0.029,RRL_c,NA,RRC,285.25083,-54.91542,SSS_J190100.1-545456
661428582055,7258,5714,9345,14.558,0.033,14.285,0.077,+0.073,+0.592,-0.476,0.181,0.181,0.181,0.077,0.077,0.077,RRL_ab,NA,RRAB,285.25158,-20.49866,ASASSN-V J190100.38-202955.2
661428624137,5109,4366,5989,14.152,0.032,13.746,0.053,+0.342,+0.684,-0.003,0.268,0.268,0.268,0.115,0.115,0.115,RRL_ab,NA,RRAB,285.25215,-13.54801,ASASSN-V J190100.51-133252.8
498216385692,4942,4213,6149,14.893,0.046,14.354,0.087,+1.293,+1.640,+0.819,0.130,0.130,0.130,0.056,0.056,0.056,RRL_ab,NA,RRAB,285.25722,-22.05717,ASASSN-V J190101.73-220325.8
335007914622,1867,1788,1934,12.146,0.026,11.716,0.028,+0.413,+0.537,+0.312,0.377,0.347,0.402,0.162,0.149,0.172,EB_ED,NA,RR,285.25842,+0.24739,HV Aql
515396767759,9479,7736,11811,14.075,0.023,13.856,0.046,-0.887,-0.446,-1.364,0.078,0.078,0.078,0.033,0.033,0.033,RRL_c,NA,RR:,285.26121,-35.01122,V0397 Sgr
661428436401,7220,6230,8693,13.658,0.056,12.967,0.055,-0.794,-0.473,-1.197,0.159,0.159,0.159,0.068,0.068,0.068,DSCT,NA,RRC,285.26171,-25.30853,ASASSN-V J190102.81-251830.7
661428481958,7788,6157,10151,14.470,0.041,14.047,0.070,-0.153,+0.357,-0.729,0.166,0.166,0.166,0.071,0.071,0.071,RRL_ab,NA,RRAB,285.26634,-23.97067,ASASSN-V J190103.91-235814.5
455267478876,4968,4131,6677,13.771,0.036,99.999,9.999,+0.050,+0.451,-0.592,0.240,0.240,0.240,0.103,0.103,0.103,RRL_c,NA,RRC,285.26743,-16.44855,PS1-3PI J190104.17-162654.7
77310326282,5229,4738,5770,10.918,0.024,9.995,0.019,-2.811,-2.597,-3.025,0.137,0.137,0.137,0.059,0.059,0.059,EB_EC,NA,RRAB,285.26858,-31.30319,1SWASP J190104.46-311811.5
661428546914,6846,5624,8458,14.641,0.035,14.138,0.077,+0.305,+0.732,-0.154,0.159,0.159,0.159,0.068,0.068,0.068,EB_ED,NA,RRC,285.27162,-22.26404,PS1-3PI J190105.18-221550.5
592706145024,6948,5869,9649,13.881,0.029,13.530,0.045,-0.379,-0.013,-1.092,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,285.27433,-59.12339,V0514 Pav
661428570503,2845,2627,3120,14.067,0.036,13.663,0.058,+1.638,+1.816,+1.437,0.159,0.154,0.159,0.068,0.066,0.068,RRL_d,NA,RRC,285.27638,-21.23324,PS1-3PI J190106.33-211359.6
566935711991,5715,4839,6923,14.290,0.032,13.849,0.045,+0.451,+0.812,+0.035,0.054,0.054,0.054,0.023,0.023,0.023,RRL_ab,NA,RRAB,285.27835,-64.22952,SSS_J190106.8-641346
558346410431,8154,6398,10330,14.493,0.033,14.084,0.070,-0.123,+0.404,-0.637,0.059,0.059,0.059,0.025,0.025,0.025,RRL_ab,NA,RRAB/BL,285.28066,-54.51080,SSS_J190107.2-543040
558346635864,8388,6983,10202,13.843,0.032,13.524,0.043,-0.876,-0.478,-1.301,0.101,0.101,0.101,0.043,0.043,0.043,CEPH_F,NA,RRAB,285.28087,-30.07944,OGLE-BLG-RRLYR-38111
77310738689,7342,6485,8374,14.544,0.034,14.578,0.115,+0.179,+0.448,-0.107,0.036,0.036,0.036,0.015,0.015,0.015,RRL_c,NA,RRC,285.28093,+49.41564,PS1-3PI J190107.42+492456.3
292058072475,1650,1605,1702,10.759,0.024,9.940,0.023,-0.564,-0.498,-0.640,0.236,0.230,0.244,0.101,0.099,0.105,EB_ED,NA,RR,285.28408,-12.77222,V2094 Sgr
661428239333,5570,4566,6676,14.437,0.026,14.164,0.070,+0.578,+1.009,+0.184,0.130,0.130,0.130,0.056,0.056,0.056,CEPH_F,NA,RRC,285.28885,-28.46710,PS1-3PI J190109.32-282801.5
515396226303,5017,4586,5525,11.913,11.230,99.999,9.999,-1.748,-1.553,-1.958,0.159,0.159,0.159,0.068,0.068,0.068,RRL_ab,NA,RRAB,285.29900,-26.75094,V0846 Sgr
609885459844,5512,4724,6467,14.222,0.035,13.797,0.049,+0.461,+0.796,+0.114,0.054,0.054,0.054,0.023,0.023,0.023,RRL_ab,NA,RRAB,285.29905,-53.35087,SSS_J190111.8-532103
163209089846,7370,6061,8680,14.556,0.035,14.368,0.080,+0.148,+0.572,-0.208,0.071,0.071,0.071,0.031,0.031,0.031,RRL_c,NA,RRC,285.29957,-42.53737,SSS_J190111.8-423215
317828154503,8653,7028,11005,14.963,0.037,14.843,0.103,+0.205,+0.657,-0.317,0.072,0.072,0.072,0.031,0.031,0.031,RRL_c,NA,RRC,285.30376,-42.29869,SSS_J190112.9-421752
661428636077,5134,4399,6052,13.925,0.027,13.448,0.036,+0.051,+0.386,-0.306,0.322,0.322,0.322,0.138,0.138,0.138,RRL_c,NA,RRC,285.30416,-10.92427,PS1-3PI J190112.99-105527.3
481037271336,5432,4609,6681,13.905,0.024,13.571,0.044,+0.056,+0.413,-0.393,0.174,0.174,0.174,0.074,0.074,0.074,RRL_c,NA,RRC,285.30439,-19.30665,PS1-3PI J190113.05-191823.9
541166190917,5500,4685,6485,14.107,0.030,13.614,0.034,+0.275,+0.623,-0.083,0.130,0.130,0.130,0.056,0.056,0.056,RRL_ab,NA,RRAB,285.31233,-29.78489,V0399 Sgr
661427776739,3241,2935,3635,13.830,0.028,13.506,0.046,+1.219,+1.434,+0.969,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,285.31751,-35.91159,1SWASP J190117.36-355436.5
661428630278,6931,5305,9265,14.476,0.050,14.025,0.080,-0.055,+0.526,-0.685,0.327,0.327,0.327,0.140,0.140,0.140,RRL_ab,NA,RRAB,285.31822,-12.26350,ASASSN-V J190116.37-121548.3
17181020731,5304,4948,5719,13.410,0.023,13.145,0.034,-0.249,-0.098,-0.413,0.036,0.036,0.036,0.015,0.015,0.015,RRL_c,NA,RRC,285.32995,+67.89110,PS1-3PI J190119.18+675327.9
627066071471,6702,5601,8105,14.458,0.036,14.014,0.059,+0.277,+0.667,-0.136,0.050,0.050,0.050,0.021,0.021,0.021,RRL_ab,NA,RRAB,285.33686,-57.42171,SSS_J190120.8-572518
506806650060,3562,3328,3846,12.766,0.027,12.408,0.029,-0.093,+0.054,-0.260,0.101,0.101,0.101,0.043,0.043,0.043,RRL_ab,NA,RRAB,285.33915,-30.13705,ASASSN-V J190121.40-300813.4
317828135947,10633,8646,13457,14.669,0.036,14.368,0.069,-0.537,-0.088,-1.049,0.073,0.073,0.073,0.031,0.031,0.031,NonVar,NA,RRAB,285.34764,-43.09565,SSS_J190123.4-430544
506806264330,9016,7273,11353,13.914,0.033,13.619,0.044,-0.940,-0.474,-1.441,0.079,0.079,0.079,0.034,0.034,0.034,RRL_ab,NA,RRAB,285.34804,-34.44597,V0476 Sgr
661427654723,9407,7179,13024,14.621,0.033,14.383,0.101,-0.301,+0.286,-1.008,0.055,0.055,0.055,0.024,0.024,0.024,RRL_ab,NA,RRAB,285.35252,-52.53548,ASASSN-V J190124.61-523207.5
489627285836,4679,4280,5141,13.318,0.021,12.961,0.037,-0.076,+0.118,-0.280,0.043,0.043,0.043,0.018,0.018,0.018,RRL_ab,NA,RRAB,285.35380,-47.37705,SSS_J190124.9-472237
661427843699,6867,5361,8984,14.475,0.029,14.234,0.058,+0.209,+0.747,-0.374,0.082,0.082,0.082,0.035,0.035,0.035,RRL_ab,NA,RRAB,285.35754,-34.04967,V0477 Sgr
566936739470,7995,6623,9756,14.360,0.033,14.117,0.053,-0.234,+0.175,-0.666,0.080,0.080,0.080,0.035,0.035,0.035,RRL_ab,NA,RRAB,285.35771,-34.72736,V2399 Sgr
515396677303,3508,3189,3858,13.825,0.026,13.480,0.042,+1.037,+1.244,+0.830,0.063,0.063,0.063,0.027,0.027,0.027,RRL_ab,NA,RRAB,285.35902,-61.64601,SSS_J190126.2-613846
661427787140,7292,5855,9325,14.260,0.084,14.276,0.087,-0.082,+0.394,-0.616,0.028,0.028,0.028,0.012,0.012,0.012,RRL_ab,NA,RRAB,285.36792,-35.53789,1SWASP J190128.17-353256.0
420907293837,5642,4863,6582,13.992,0.027,13.653,0.045,+0.150,+0.472,-0.185,0.085,0.085,0.085,0.036,0.036,0.036,RRL_ab,NA,RRAB,285.37050,-39.24666,ASASSN-V J190128.92-391448.0
541166329487,2865,2674,3111,12.208,0.027,11.830,0.025,-0.237,-0.087,-0.416,0.159,0.159,0.159,0.068,0.068,0.068,RRL_ab,NA,RRAB,285.37129,-32.59081,V0478 Sgr
661428589573,8593,6868,10608,15.123,0.062,14.602,0.097,+0.278,+0.765,-0.179,0.174,0.174,0.174,0.074,0.074,0.074,RRL_ab,NA,RRAB,285.37342,-19.71934,ASASSN-V J190129.62-194309.6
395137672379,4500,3941,5205,13.163,0.022,12.854,0.030,-0.172,+0.116,-0.488,0.069,0.069,0.069,0.030,0.030,0.030,RRL_ab,NA,RRAB,285.37364,-40.82611,DF CrA
661428843710,8613,7225,10630,14.657,0.032,14.650,0.097,-0.091,+0.291,-0.548,0.072,0.072,0.072,0.031,0.031,0.031,RRL_ab,NA,RRAB,285.37409,+36.57530,ASASSN-V J190129.77+363431.3
661427781162,6352,5386,7672,14.092,0.029,13.720,0.050,+0.034,+0.393,-0.376,0.043,0.043,0.043,0.019,0.019,0.019,RRL_ab,NA,RRAB,285.37445,-35.75324,V5835 Sgr
652835079545,8129,6991,9692,14.177,0.030,13.934,0.063,-0.432,-0.105,-0.814,0.059,0.059,0.059,0.025,0.025,0.025,RRL_ab,NA,RRAB,285.38007,-54.44137,ASASSN-V J190131.22-542628.9
489626749220,6146,5317,7270,14.167,0.033,13.835,0.053,+0.087,+0.402,-0.278,0.137,0.137,0.137,0.059,0.059,0.059,RRL_ab,NA,RRAB,285.38022,-28.67891,ASASSN-V J190131.19-284044.9
429497239586,8918,7282,11410,13.699,0.036,13.495,0.049,-1.218,-0.778,-1.753,0.166,0.166,0.166,0.071,0.071,0.071,RRL_ab,NA,RRAB,285.38156,-22.37694,ASASSN-V J190131.57-222236.9
94489856536,5951,5338,6735,13.497,0.024,13.063,0.033,-0.521,-0.285,-0.790,0.145,0.145,0.145,0.062,0.062,0.062,RRL_ab,NA,RRAB,285.38988,+31.19981,DQ Lyr
403727927449,6051,4832,7449,14.784,0.045,14.316,0.082,+0.716,+1.204,+0.265,0.159,0.159,0.159,0.068,0.068,0.068,RRL_ab,NA,RRAB,285.39353,-23.92479,ASASSN-V J190134.48-235529.0
197568823222,5640,5030,6393,14.043,0.038,13.677,0.065,+0.142,+0.390,-0.131,0.145,0.145,0.145,0.062,0.062,0.062,RRL_ab,NA,RRAB,285.39692,+29.00192,V0410 Lyr
661428619637,5460,4863,6347,14.145,0.022,13.671,0.040,+0.254,+0.505,-0.073,0.205,0.205,0.205,0.088,0.088,0.088,RRL_ab,NA,RRAB,285.39888,-14.40786,BW Sgr
326417589599,5129,4437,6079,13.789,0.027,13.375,0.039,+0.034,+0.349,-0.335,0.205,0.205,0.205,0.088,0.088,0.088,NonVar,NA,RRAB,285.39924,-14.30363,PS1-3PI J190135.81-141813.1
377957564852,6329,5608,7201,14.135,0.033,13.775,0.057,+0.020,+0.283,-0.260,0.108,0.108,0.108,0.046,0.046,0.046,RRL_c,NA,RRC,285.40029,-28.86914,PS1-3PI J190136.06-285208.9
489627363481,6514,5266,7892,14.379,0.024,14.103,0.062,+0.151,+0.613,-0.266,0.159,0.159,0.159,0.068,0.068,0.068,CEPH_F,NA,RRAB,285.40639,-31.50089,1SWASP J190137.61-312940.8
661428600369,5846,4873,6868,14.110,0.028,13.816,0.046,+0.037,+0.432,-0.313,0.239,0.239,0.239,0.102,0.102,0.102,RRL_c,NA,RRC,285.40765,-17.95578,PS1-3PI J190137.83-175720.8
661427769954,7736,3493,13527,15.685,0.081,0.163,9.999,+1.184,+2.911,-0.029,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,285.40794,-36.18209,1SWASP J190137.81-361053.9
584115999951,6502,5508,7696,13.901,0.024,13.455,0.038,-0.338,+0.022,-0.704,0.174,0.174,0.174,0.074,0.074,0.074,RRL_ab,NA,RRAB,285.41588,-26.93561,V0847 Sgr
644245933220,10017,7820,12400,15.040,0.045,14.779,0.099,-0.010,+0.528,-0.473,0.046,0.046,0.046,0.020,0.020,0.020,RRL_ab,NA,RRAB,285.41901,-65.55200,ASASSN-V J190140.54-653306.8
463856975778,12176,9613,16273,14.316,0.031,13.971,0.063,-1.170,-0.656,-1.799,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,285.42455,-71.22668,SSS_J190141.9-711336
472447593177,9019,7000,11785,14.424,0.035,14.214,0.069,-0.401,+0.150,-0.982,0.049,0.049,0.049,0.021,0.021,0.021,RRL_ab,NA,RRAB,285.42760,-44.89739,SSS_J190142.5-445351
377957664165,1081,1055,1117,11.938,0.029,11.390,0.027,+1.521,+1.580,+1.442,0.248,0.242,0.256,0.106,0.104,0.110,NonVar,NA,RR:,285.42917,-2.97306,NSV 11657
506806615355,8318,6856,9934,14.431,0.040,14.234,0.077,-0.321,+0.099,-0.707,0.152,0.152,0.152,0.065,0.065,0.065,RRL_ab,NA,RRAB,285.42938,-28.21242,QQ Sgr
51540215280,7374,6341,8658,14.163,0.028,13.748,0.051,-0.248,+0.080,-0.596,0.072,0.072,0.072,0.031,0.031,0.031,RRL_ab,NA,RRAB,285.43867,+42.24299,V0866 Lyr
575525745022,1506,1420,1607,13.870,0.029,13.415,0.044,+2.901,+3.029,+2.759,0.080,0.080,0.081,0.034,0.034,0.035,RRL_ab,NA,RRAB,285.44196,-33.95283,1SWASP J190146.07-335710.2
51540704104,18736,13595,25167,15.356,0.046,15.225,0.144,-1.065,-0.369,-1.706,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,285.44218,+36.01010,ASASSN-V J190146.12+360036.4
661427665746,7078,5980,8519,14.590,0.038,14.493,0.099,+0.284,+0.650,-0.118,0.056,0.056,0.056,0.024,0.024,0.024,RRL_c,NA,RRC,285.44452,-50.68147,SSS_J190146.6-504054
661427887142,2164,1932,2577,15.358,0.053,14.774,0.112,+3.599,+3.845,+3.219,0.083,0.083,0.083,0.035,0.035,0.035,RRL_ab,NA,RRAB,285.44806,-33.16928,ASASSN-V J190147.64-331010.0
369368498102,11001,8977,13500,14.717,0.041,14.391,0.079,-0.538,-0.097,-0.983,0.048,0.048,0.048,0.021,0.021,0.021,RRL_ab,NA,RRAB,285.45488,-46.98496,SSS_J190149.2-465906
661427743635,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.402,0.402,0.402,0.172,0.172,0.172,NonVar,NA,RRAB,285.45518,-37.78424,SSS_J190149.2-374703
171799535078,3283,3056,3492,13.002,0.031,12.486,0.028,+0.160,+0.315,+0.026,0.261,0.261,0.261,0.112,0.112,0.112,RRL_ab,NA,RRAB,285.45828,+21.01860,ASASSN-V J190149.98+210107.0
94490368122,5673,5194,6069,13.898,0.027,13.516,0.038,+0.042,+0.233,-0.105,0.087,0.087,0.087,0.037,0.037,0.037,RRL_ab,NA,RRAB,285.46399,+38.88858,1SWASP J190151.37+385319.0
420907339802,7086,5963,8588,13.987,0.026,13.727,0.039,-0.313,+0.062,-0.730,0.048,0.048,0.048,0.021,0.021,0.021,RRL_ab,NA,RRAB,285.46799,-45.08071,SSS_J190152.3-450451
661428004953,6074,5011,7537,14.504,0.043,14.259,0.070,+0.450,+0.867,-0.019,0.137,0.137,0.137,0.059,0.059,0.059,RRL_c,NA,RRC,285.46804,-30.78883,OGLE-BLG-RRLYR-38140
558346206381,5404,4944,5870,13.564,0.026,13.298,0.037,-0.190,+0.004,-0.369,0.090,0.090,0.090,0.039,0.039,0.039,RRL_c,NA,RRC,285.46961,-74.03772,SSS_J190152.6-740216
661428746456,2347,2150,2505,13.507,0.026,13.008,0.029,+1.195,+1.409,+1.041,0.459,0.436,0.472,0.197,0.187,0.202,RRL_c,NA,RRC,285.46967,+11.79858,BAJA-6738-0012
214748535489,8859,7031,10300,14.417,0.029,14.207,0.065,-0.371,+0.131,-0.698,0.051,0.051,0.051,0.022,0.022,0.022,RRL_c,NA,RRD,285.47224,-44.06905,SSS_J190153.3-440407
420907620284,7983,6432,10448,15.064,0.056,14.822,0.124,+0.408,+0.877,-0.176,0.145,0.145,0.145,0.062,0.062,0.062,RRL_ab,NA,RRAB,285.47235,-23.82119,ASASSN-V J190153.37-234916.4
601295983393,11602,9788,13803,14.643,0.040,14.498,0.083,-0.735,-0.365,-1.112,0.055,0.055,0.055,0.023,0.023,0.023,RRL_c,NA,RRC,285.48364,-53.53618,SSS_J190156.0-533210
395138113175,5527,4921,6277,13.624,0.026,13.449,0.042,-0.137,+0.115,-0.414,0.049,0.049,0.049,0.021,0.021,0.021,RRL_ab,NA,RRAB,285.48504,-44.16556,V0806 CrA
661428590424,4674,4082,5489,14.276,0.081,13.929,0.054,+0.718,+1.012,+0.369,0.210,0.210,0.210,0.090,0.090,0.090,RRL_ab,NA,RRAB,285.49370,-19.60517,ASASSN-V J190158.64-193621.4
128850122005,12194,9746,16164,15.092,0.054,14.602,0.087,-0.368,+0.119,-0.980,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,285.49433,+46.44601,V0360 Lyr
523986892589,3158,2985,3331,12.799,0.023,12.422,0.023,+0.015,+0.137,-0.101,0.287,0.287,0.287,0.123,0.123,0.123,RRL_ab,NA,RRAB,285.49758,-7.19764,V0943 Aql
523986363427,2074,1996,2151,12.940,0.048,12.589,0.027,+1.123,+1.207,+1.043,0.233,0.232,0.234,0.100,0.099,0.100,RRL_c,NA,RRC,285.50198,-7.53968,ASASSN-V J190200.48-073222.9
386547085442,7783,6411,10018,14.499,0.032,13.990,0.058,-0.080,+0.341,-0.628,0.123,0.123,0.123,0.053,0.053,0.053,RRL_ab,NA,RRAB,285.50387,-29.63613,ASASSN-V J190200.93-293810.1
661428594061,5551,4916,6354,13.753,0.033,13.392,0.040,-0.157,+0.107,-0.450,0.188,0.188,0.188,0.081,0.081,0.081,RRL_ab,NA,RRAB,285.50463,-19.09547,PS1-3PI J190201.11-190543.6
523986787257,4043,3750,4373,13.095,0.025,12.786,0.033,-0.016,+0.148,-0.186,0.077,0.077,0.077,0.033,0.033,0.033,RRL_ab,NA,RRAB,285.50625,-34.92036,V0479 Sgr
661428575250,10032,8055,12242,14.668,0.047,14.418,0.081,-0.476,+0.001,-0.908,0.137,0.137,0.137,0.059,0.059,0.059,RRL_ab,NA,RRAB,285.52268,-20.97658,ASASSN-V J190205.44-205835.7
661428849446,6521,5970,7227,13.639,0.028,13.394,0.039,-0.498,-0.306,-0.721,0.065,0.065,0.065,0.028,0.028,0.028,RRL_c,NA,RRC/BL,285.52537,+38.07800,KIC 2831097
661427843631,5434,4493,6436,14.056,0.030,13.706,0.046,+0.299,+0.712,-0.068,0.081,0.081,0.081,0.035,0.035,0.035,RRL_ab,NA,RRAB,285.53133,-34.05131,V0480 Sgr
661428411411,6078,4677,7692,14.938,0.033,14.546,0.082,+0.853,+1.422,+0.342,0.166,0.166,0.166,0.071,0.071,0.071,RRL_ab,NA,RRAB,285.53208,-25.93761,ASASSN-V J190207.70-255615.3
661428618447,8001,6689,9601,14.012,0.037,13.649,0.050,-0.670,-0.281,-1.066,0.166,0.166,0.166,0.071,0.071,0.071,RRL_ab,NA,RRAB,285.53438,-14.61590,ASASSN-V J190208.26-143657.4
661427820191,5295,4584,6276,13.727,0.026,13.385,0.040,+0.030,+0.343,-0.339,0.078,0.078,0.078,0.033,0.033,0.033,RRL_ab,NA,RRAB,285.54496,-34.58058,V0400 Sgr
369367552974,5529,4328,6978,14.091,0.026,13.847,0.067,+0.149,+0.681,-0.357,0.229,0.229,0.229,0.098,0.098,0.098,RRL_ab,NA,RR/BL:,285.54613,-16.87339,V1063 Sgr
661428582769,6385,5421,7486,13.698,0.029,13.460,0.041,-0.480,-0.124,-0.825,0.152,0.152,0.152,0.065,0.065,0.065,RRL_ab,NA,RRAB,285.54863,-20.44211,ASASSN-V J190211.67-202631.6
661427687544,99999,99999,99999,8.388,0.024,8.131,0.029,-11.659,-11.659,-11.659,0.047,0.047,0.047,0.020,0.020,0.020,LPV_Mira_AGB_C,NA,RRC,285.55117,-46.65336,MT Tel
326418695575,4793,4296,5375,13.360,0.027,13.047,0.039,-0.423,-0.185,-0.672,0.380,0.380,0.380,0.163,0.163,0.163,RRL_ab,NA,RRAB,285.56251,-11.15121,PS1-3PI J190215.00-110904.4
661427666515,5298,4773,5912,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.060,0.060,0.060,0.026,0.026,0.026,RRL_ab,NA,RRAB,285.56253,-50.54768,SSS_J190215.0-503252
661428647303,8019,6750,10376,14.033,0.022,13.635,0.048,-0.670,-0.296,-1.229,0.182,0.182,0.182,0.078,0.078,0.078,RRL_ab,NA,RRAB,285.57278,-8.42662,PS1-3PI J190217.46-082535.9
532577027834,3777,3522,4133,12.912,0.032,12.484,0.033,-0.111,+0.041,-0.335,0.137,0.137,0.166,0.059,0.059,0.071,RRL_ab,NA,RRAB,285.57387,-20.39081,V1061 Sgr
661428570392,7069,6260,8670,14.635,0.068,14.253,0.082,+0.222,+0.486,-0.221,0.166,0.166,0.166,0.071,0.071,0.071,RRL_ab,NA,RRAB,285.57488,-21.23831,V1060 Sgr
420907881161,4669,4040,5353,13.455,0.026,13.052,0.034,-0.036,+0.278,-0.333,0.145,0.145,0.145,0.062,0.062,0.062,RRL_ab,NA,RRAB,285.58822,-21.79960,ASASSN-V J190221.18-214758.6
661428742096,2451,2364,2573,12.369,0.025,11.960,0.028,-0.124,-0.034,-0.243,0.546,0.535,0.560,0.234,0.230,0.240,EB_ED,NA,RRC,285.60634,+10.60600,ASASSN-V J190225.52+103621.6
51540728160,10458,8843,12932,15.037,0.034,14.679,0.094,-0.096,+0.268,-0.557,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,285.62990,+36.09177,ASASSN-V J190231.18+360530.4
661428656638,4535,3866,5183,13.775,0.036,13.308,0.038,+0.245,+0.592,-0.045,0.247,0.247,0.247,0.106,0.106,0.106,RRL_ab,NA,RRAB,285.63079,-6.54800,V0946 Aql
420906971917,5173,4683,5710,13.299,0.028,12.884,0.029,-0.364,-0.148,-0.578,0.094,0.094,0.094,0.040,0.040,0.040,RRL_ab,NA,RRAB/BL,285.64303,-40.13654,1SWASP J190234.38-400859.4
609885878255,2319,2194,2430,11.986,0.026,11.627,0.021,+0.095,+0.216,-0.006,0.064,0.064,0.064,0.027,0.027,0.027,RRL_ab,NA,RRAB,285.65207,-56.61066,ASAS J190237-5636.7
274878831712,6714,5847,7837,13.912,0.029,13.537,0.047,-0.397,-0.097,-0.733,0.174,0.174,0.174,0.074,0.074,0.074,RRL_ab,NA,RRAB,285.65340,-18.62218,ASASSN-V J190236.82-183719.8
